acc,tax_id,name,total_count,self_count
ERR1091937,694009,Severe acute respiratory syndrome-related coronavirus,7,5
ERR1091937,698398,recombinant SARSr-CoV,2,0
ERR1091937,627440,SARS coronavirus ExoN1,2,2
ERR1091940,2501931,Orthocoronavirinae,4,0
ERR1091940,694002,Betacoronavirus,4,1
ERR1091940,2509511,Sarbecovirus,3,0
ERR1091940,694009,Severe acute respiratory syndrome-related coronavirus,3,3
ERR1091943,2501931,Orthocoronavirinae,3,0
ERR1091943,694002,Betacoronavirus,3,2
ERR1091943,2509511,Sarbecovirus,1,0
ERR1091943,694009,Severe acute respiratory syndrome-related coronavirus,1,1
ERR1091946,2501931,Orthocoronavirinae,3,0
ERR1091946,694002,Betacoronavirus,3,2
ERR1091946,2509511,Sarbecovirus,1,0
ERR1091946,694009,Severe acute respiratory syndrome-related coronavirus,1,1
ERR1091947,2501931,Orthocoronavirinae,1,0
ERR1091947,694002,Betacoronavirus,1,1
ERR1091949,2501931,Orthocoronavirinae,10,0
ERR1091949,694002,Betacoronavirus,10,4
ERR1091949,2509511,Sarbecovirus,6,0
ERR1091949,694009,Severe acute respiratory syndrome-related coronavirus,6,6
ERR1091951,2501931,Orthocoronavirinae,22,0
ERR1091951,694002,Betacoronavirus,22,6
ERR1091951,2509511,Sarbecovirus,16,0
ERR1091951,694009,Severe acute respiratory syndrome-related coronavirus,16,14
ERR1091951,698398,recombinant SARSr-CoV,2,0
ERR1091951,627440,SARS coronavirus ExoN1,2,2
ERR1091952,2501931,Orthocoronavirinae,20,0
ERR1091952,694002,Betacoronavirus,20,7
ERR1091952,2509511,Sarbecovirus,13,0
ERR1091952,694009,Severe acute respiratory syndrome-related coronavirus,13,13
ERR1091954,2501931,Orthocoronavirinae,2,0
ERR1091954,694002,Betacoronavirus,2,1
ERR1091954,2509511,Sarbecovirus,1,0
ERR1091954,694009,Severe acute respiratory syndrome-related coronavirus,1,1
ERR1091962,2501931,Orthocoronavirinae,60,0
ERR1091962,694002,Betacoronavirus,60,20
ERR1091962,2509511,Sarbecovirus,40,0
ERR1091962,694009,Severe acute respiratory syndrome-related coronavirus,40,36
ERR1091962,698398,recombinant SARSr-CoV,4,0
ERR1091962,627440,SARS coronavirus ExoN1,4,4
ERR1091975,2501931,Orthocoronavirinae,4,0
ERR1091975,694002,Betacoronavirus,4,1
ERR1091975,2509511,Sarbecovirus,3,0
ERR1091975,694009,Severe acute respiratory syndrome-related coronavirus,3,3
ERR1091979,2501931,Orthocoronavirinae,5,0
ERR1091979,694002,Betacoronavirus,5,3
ERR1091979,2509511,Sarbecovirus,2,0
ERR1091979,694009,Severe acute respiratory syndrome-related coronavirus,2,2
ERR1091985,2509511,Sarbecovirus,2,0
ERR1091985,2501931,Orthocoronavirinae,2,0
ERR1091985,694002,Betacoronavirus,2,0
ERR1091985,694009,Severe acute respiratory syndrome-related coronavirus,2,2
ERR1110294,2501931,Orthocoronavirinae,36,1
ERR1110294,2509481,Embecovirus,27,0
ERR1110294,694002,Betacoronavirus,27,0
ERR1110294,290028,Human coronavirus HKU1,21,21
ERR1110294,693996,Alphacoronavirus,8,0
ERR1110294,694003,Betacoronavirus 1,6,6
ERR1110294,2509480,Duvinacovirus,5,0
ERR1110294,11137,Human coronavirus 229E,5,5
ERR1110294,2509512,Setracovirus,3,0
ERR1110294,277944,Human coronavirus NL63,3,3
ERR1110295,2501931,Orthocoronavirinae,8,0
ERR1110295,693996,Alphacoronavirus,6,0
ERR1110295,2509512,Setracovirus,3,0
ERR1110295,2509480,Duvinacovirus,3,1
ERR1110295,277944,Human coronavirus NL63,3,3
ERR1110295,2509481,Embecovirus,2,0
ERR1110295,694002,Betacoronavirus,2,0
ERR1110295,11137,Human coronavirus 229E,2,2
ERR1110295,694003,Betacoronavirus 1,1,1
ERR1110295,290028,Human coronavirus HKU1,1,1
ERR1110296,2501931,Orthocoronavirinae,130,5
ERR1110296,694002,Betacoronavirus,83,1
ERR1110296,2509481,Embecovirus,82,0
ERR1110296,290028,Human coronavirus HKU1,57,57
ERR1110296,693996,Alphacoronavirus,42,0
ERR1110296,694003,Betacoronavirus 1,25,19
ERR1110296,2509480,Duvinacovirus,23,4
ERR1110296,2509512,Setracovirus,19,0
ERR1110296,11137,Human coronavirus 229E,19,19
ERR1110296,277944,Human coronavirus NL63,19,19
ERR1110296,31631,Human coronavirus OC43,6,6
ERR1110297,2501931,Orthocoronavirinae,5,0
ERR1110297,2509481,Embecovirus,3,0
ERR1110297,694002,Betacoronavirus,3,0
ERR1110297,2509480,Duvinacovirus,2,0
ERR1110297,693996,Alphacoronavirus,2,0
ERR1110297,290028,Human coronavirus HKU1,2,2
ERR1110297,11137,Human coronavirus 229E,2,2
ERR1110297,694003,Betacoronavirus 1,1,1
ERR1110300,2501931,Orthocoronavirinae,2,0
ERR1110300,694002,Betacoronavirus,1,0
ERR1110300,693996,Alphacoronavirus,1,0
ERR1110300,2509481,Embecovirus,1,0
ERR1110300,2509480,Duvinacovirus,1,1
ERR1110300,290028,Human coronavirus HKU1,1,1
ERR1110301,2501931,Orthocoronavirinae,12,0
ERR1110301,693996,Alphacoronavirus,10,0
ERR1110301,2509480,Duvinacovirus,6,0
ERR1110301,11137,Human coronavirus 229E,6,6
ERR1110301,2509512,Setracovirus,4,0
ERR1110301,277944,Human coronavirus NL63,4,4
ERR1110301,2509481,Embecovirus,2,0
ERR1110301,694002,Betacoronavirus,2,0
ERR1110301,694003,Betacoronavirus 1,1,1
ERR1110301,290028,Human coronavirus HKU1,1,1
ERR1110303,2501931,Orthocoronavirinae,3,0
ERR1110303,694002,Betacoronavirus,2,0
ERR1110303,2509481,Embecovirus,2,0
ERR1110303,694003,Betacoronavirus 1,2,1
ERR1110303,693996,Alphacoronavirus,1,0
ERR1110303,31631,Human coronavirus OC43,1,1
ERR1110303,2509480,Duvinacovirus,1,1
ERR1110305,2501931,Orthocoronavirinae,3,0
ERR1110305,2509481,Embecovirus,2,0
ERR1110305,694002,Betacoronavirus,2,0
ERR1110305,693996,Alphacoronavirus,1,0
ERR1110305,2509512,Setracovirus,1,0
ERR1110305,277944,Human coronavirus NL63,1,1
ERR1110305,290028,Human coronavirus HKU1,1,1
ERR1110305,694003,Betacoronavirus 1,1,1
ERR1110307,2501931,Orthocoronavirinae,6,0
ERR1110307,2509481,Embecovirus,3,0
ERR1110307,2509480,Duvinacovirus,3,0
ERR1110307,694002,Betacoronavirus,3,0
ERR1110307,693996,Alphacoronavirus,3,0
ERR1110307,11137,Human coronavirus 229E,3,3
ERR1110307,694003,Betacoronavirus 1,2,0
ERR1110307,31631,Human coronavirus OC43,2,2
ERR1110307,290028,Human coronavirus HKU1,1,1
ERR1110308,2501931,Orthocoronavirinae,3,0
ERR1110308,694002,Betacoronavirus,2,0
ERR1110308,2509481,Embecovirus,2,0
ERR1110308,2509512,Setracovirus,1,0
ERR1110308,693996,Alphacoronavirus,1,0
ERR1110308,290028,Human coronavirus HKU1,1,1
ERR1110308,277944,Human coronavirus NL63,1,1
ERR1110308,694003,Betacoronavirus 1,1,1
ERR1110311,2501931,Orthocoronavirinae,4,0
ERR1110311,693996,Alphacoronavirus,3,0
ERR1110311,2509512,Setracovirus,2,0
ERR1110311,277944,Human coronavirus NL63,2,2
ERR1110311,694002,Betacoronavirus,1,0
ERR1110311,2509481,Embecovirus,1,0
ERR1110311,694003,Betacoronavirus 1,1,1
ERR1110311,2509480,Duvinacovirus,1,1
ERR1110314,693996,Alphacoronavirus,1,0
ERR1110314,2501931,Orthocoronavirinae,1,0
ERR1110314,2509512,Setracovirus,1,0
ERR1110314,277944,Human coronavirus NL63,1,1
ERR1110315,2501931,Orthocoronavirinae,3,0
ERR1110315,694002,Betacoronavirus,2,0
ERR1110315,2509481,Embecovirus,2,0
ERR1110315,290028,Human coronavirus HKU1,2,2
ERR1110315,693996,Alphacoronavirus,1,0
ERR1110315,2509512,Setracovirus,1,0
ERR1110315,277944,Human coronavirus NL63,1,1
ERR1110316,2501931,Orthocoronavirinae,32,2
ERR1110316,693996,Alphacoronavirus,17,0
ERR1110316,694002,Betacoronavirus,13,0
ERR1110316,2509481,Embecovirus,13,0
ERR1110316,2509480,Duvinacovirus,13,1
ERR1110316,11137,Human coronavirus 229E,12,12
ERR1110316,290028,Human coronavirus HKU1,10,10
ERR1110316,2509512,Setracovirus,4,0
ERR1110316,277944,Human coronavirus NL63,4,4
ERR1110316,694003,Betacoronavirus 1,3,1
ERR1110316,31631,Human coronavirus OC43,2,2
ERR1110317,2501931,Orthocoronavirinae,9,0
ERR1110317,693996,Alphacoronavirus,5,0
ERR1110317,694002,Betacoronavirus,4,0
ERR1110317,2509481,Embecovirus,4,0
ERR1110317,290028,Human coronavirus HKU1,4,4
ERR1110317,2509512,Setracovirus,3,0
ERR1110317,277944,Human coronavirus NL63,3,3
ERR1110317,2509480,Duvinacovirus,2,0
ERR1110317,11137,Human coronavirus 229E,2,2
ERR1110318,694002,Betacoronavirus,1,0
ERR1110318,2509481,Embecovirus,1,0
ERR1110318,2501931,Orthocoronavirinae,1,0
ERR1110318,290028,Human coronavirus HKU1,1,1
ERR1110322,2501931,Orthocoronavirinae,2,0
ERR1110322,2509481,Embecovirus,1,0
ERR1110322,693996,Alphacoronavirus,1,0
ERR1110322,2509480,Duvinacovirus,1,0
ERR1110322,694002,Betacoronavirus,1,0
ERR1110322,694003,Betacoronavirus 1,1,1
ERR1110322,11137,Human coronavirus 229E,1,1
ERR1136712,2509481,Embecovirus,1,0
ERR1136712,694002,Betacoronavirus,1,0
ERR1136712,2501931,Orthocoronavirinae,1,0
ERR1136712,694003,Betacoronavirus 1,1,0
ERR1136712,31631,Human coronavirus OC43,1,1
ERR1136750,2501931,Orthocoronavirinae,16,0
ERR1136750,694002,Betacoronavirus,9,0
ERR1136750,2509481,Embecovirus,9,0
ERR1136750,694003,Betacoronavirus 1,8,7
ERR1136750,693996,Alphacoronavirus,7,0
ERR1136750,2509512,Setracovirus,4,0
ERR1136750,277944,Human coronavirus NL63,4,4
ERR1136750,2509480,Duvinacovirus,3,0
ERR1136750,11137,Human coronavirus 229E,3,3
ERR1136750,290028,Human coronavirus HKU1,1,1
ERR1136750,31631,Human coronavirus OC43,1,1
ERR1136751,2501931,Orthocoronavirinae,15,0
ERR1136751,693996,Alphacoronavirus,10,0
ERR1136751,2509480,Duvinacovirus,5,0
ERR1136751,694002,Betacoronavirus,5,0
ERR1136751,2509481,Embecovirus,5,0
ERR1136751,2509512,Setracovirus,5,0
ERR1136751,277944,Human coronavirus NL63,5,5
ERR1136751,11137,Human coronavirus 229E,5,5
ERR1136751,694003,Betacoronavirus 1,5,5
ERR1136752,2501931,Orthocoronavirinae,114,2
ERR1136752,693996,Alphacoronavirus,59,0
ERR1136752,694002,Betacoronavirus,53,0
ERR1136752,2509481,Embecovirus,53,0
ERR1136752,694003,Betacoronavirus 1,46,33
ERR1136752,2509512,Setracovirus,33,0
ERR1136752,277944,Human coronavirus NL63,33,33
ERR1136752,2509480,Duvinacovirus,26,0
ERR1136752,11137,Human coronavirus 229E,26,26
ERR1136752,31631,Human coronavirus OC43,13,13
ERR1136752,290028,Human coronavirus HKU1,7,7
ERR1136754,2501931,Orthocoronavirinae,119,2
ERR1136754,694002,Betacoronavirus,59,0
ERR1136754,2509481,Embecovirus,59,0
ERR1136754,693996,Alphacoronavirus,58,0
ERR1136754,694003,Betacoronavirus 1,48,39
ERR1136754,2509512,Setracovirus,32,0
ERR1136754,277944,Human coronavirus NL63,32,32
ERR1136754,2509480,Duvinacovirus,26,2
ERR1136754,11137,Human coronavirus 229E,24,24
ERR1136754,290028,Human coronavirus HKU1,11,11
ERR1136754,31631,Human coronavirus OC43,9,9
ERR1136755,2501931,Orthocoronavirinae,67,2
ERR1136755,694002,Betacoronavirus,37,0
ERR1136755,2509481,Embecovirus,37,0
ERR1136755,694003,Betacoronavirus 1,31,26
ERR1136755,693996,Alphacoronavirus,28,0
ERR1136755,2509512,Setracovirus,20,0
ERR1136755,277944,Human coronavirus NL63,20,20
ERR1136755,2509480,Duvinacovirus,8,1
ERR1136755,11137,Human coronavirus 229E,7,7
ERR1136755,290028,Human coronavirus HKU1,6,6
ERR1136755,31631,Human coronavirus OC43,5,5
ERR1136756,2501931,Orthocoronavirinae,294,7
ERR1136756,2509481,Embecovirus,146,0
ERR1136756,694002,Betacoronavirus,146,0
ERR1136756,693996,Alphacoronavirus,141,0
ERR1136756,694003,Betacoronavirus 1,121,97
ERR1136756,2509480,Duvinacovirus,71,5
ERR1136756,2509512,Setracovirus,70,0
ERR1136756,277944,Human coronavirus NL63,70,70
ERR1136756,11137,Human coronavirus 229E,66,66
ERR1136756,290028,Human coronavirus HKU1,25,25
ERR1136756,31631,Human coronavirus OC43,24,24
ERR1137564,2501931,Orthocoronavirinae,10,1
ERR1137564,693996,Alphacoronavirus,6,0
ERR1137564,2509480,Duvinacovirus,5,0
ERR1137564,11137,Human coronavirus 229E,5,5
ERR1137564,694002,Betacoronavirus,3,0
ERR1137564,2509481,Embecovirus,3,0
ERR1137564,290028,Human coronavirus HKU1,3,3
ERR1137564,2509512,Setracovirus,1,0
ERR1137564,277944,Human coronavirus NL63,1,1
ERR1137565,2501931,Orthocoronavirinae,4,0
ERR1137565,693996,Alphacoronavirus,4,0
ERR1137565,2509512,Setracovirus,3,3
ERR1137565,2509480,Duvinacovirus,1,1
ERR1137568,2501931,Orthocoronavirinae,34,3
ERR1137568,693996,Alphacoronavirus,21,1
ERR1137568,694002,Betacoronavirus,10,0
ERR1137568,2509481,Embecovirus,10,0
ERR1137568,2509480,Duvinacovirus,10,1
ERR1137568,2509512,Setracovirus,10,4
ERR1137568,11137,Human coronavirus 229E,9,9
ERR1137568,694003,Betacoronavirus 1,6,2
ERR1137568,277944,Human coronavirus NL63,6,6
ERR1137568,290028,Human coronavirus HKU1,4,4
ERR1137568,31631,Human coronavirus OC43,4,4
ERR1137697,2501931,Orthocoronavirinae,3,1
ERR1137697,693996,Alphacoronavirus,2,0
ERR1137697,2509480,Duvinacovirus,1,0
ERR1137697,2509512,Setracovirus,1,0
ERR1137697,277944,Human coronavirus NL63,1,1
ERR1137697,11137,Human coronavirus 229E,1,1
ERR1137931,2501931,Orthocoronavirinae,10,1
ERR1137931,2509481,Embecovirus,8,0
ERR1137931,694002,Betacoronavirus,8,0
ERR1137931,290028,Human coronavirus HKU1,8,8
ERR1137931,693996,Alphacoronavirus,1,0
ERR1137931,2509480,Duvinacovirus,1,1
ERR1137932,2501931,Orthocoronavirinae,3,0
ERR1137932,693996,Alphacoronavirus,2,0
ERR1137932,2509480,Duvinacovirus,2,0
ERR1137932,11137,Human coronavirus 229E,2,2
ERR1137932,694002,Betacoronavirus,1,0
ERR1137932,694003,Betacoronavirus 1,1,0
ERR1137932,2509481,Embecovirus,1,0
ERR1137932,31631,Human coronavirus OC43,1,1
ERR1137937,2501931,Orthocoronavirinae,85,2
ERR1137937,694002,Betacoronavirus,64,0
ERR1137937,2509481,Embecovirus,64,0
ERR1137937,290028,Human coronavirus HKU1,37,37
ERR1137937,694003,Betacoronavirus 1,27,14
ERR1137937,693996,Alphacoronavirus,19,0
ERR1137937,31631,Human coronavirus OC43,13,13
ERR1137937,2509512,Setracovirus,10,0
ERR1137937,277944,Human coronavirus NL63,10,10
ERR1137937,2509480,Duvinacovirus,9,1
ERR1137937,11137,Human coronavirus 229E,8,8
ERR1137938,2501931,Orthocoronavirinae,15,0
ERR1137938,693996,Alphacoronavirus,8,0
ERR1137938,2509481,Embecovirus,7,0
ERR1137938,694002,Betacoronavirus,7,0
ERR1137938,2509480,Duvinacovirus,5,1
ERR1137938,290028,Human coronavirus HKU1,5,5
ERR1137938,11137,Human coronavirus 229E,4,4
ERR1137938,2509512,Setracovirus,3,0
ERR1137938,277944,Human coronavirus NL63,3,3
ERR1137938,694003,Betacoronavirus 1,2,0
ERR1137938,31631,Human coronavirus OC43,2,2
ERR1137940,2501931,Orthocoronavirinae,12,0
ERR1137940,693996,Alphacoronavirus,6,0
ERR1137940,2509481,Embecovirus,6,0
ERR1137940,694002,Betacoronavirus,6,0
ERR1137940,2509480,Duvinacovirus,4,1
ERR1137940,694003,Betacoronavirus 1,3,2
ERR1137940,290028,Human coronavirus HKU1,3,3
ERR1137940,11137,Human coronavirus 229E,3,3
ERR1137940,2509512,Setracovirus,2,0
ERR1137940,277944,Human coronavirus NL63,2,2
ERR1137940,31631,Human coronavirus OC43,1,1
ERR1137942,2501931,Orthocoronavirinae,41,2
ERR1137942,2509481,Embecovirus,26,0
ERR1137942,694002,Betacoronavirus,26,0
ERR1137942,290028,Human coronavirus HKU1,16,16
ERR1137942,693996,Alphacoronavirus,13,0
ERR1137942,694003,Betacoronavirus 1,10,9
ERR1137942,2509512,Setracovirus,8,0
ERR1137942,277944,Human coronavirus NL63,8,8
ERR1137942,2509480,Duvinacovirus,5,0
ERR1137942,11137,Human coronavirus 229E,5,5
ERR1137942,31631,Human coronavirus OC43,1,1
ERR1137943,2501931,Orthocoronavirinae,9,1
ERR1137943,694002,Betacoronavirus,7,0
ERR1137943,2509481,Embecovirus,7,0
ERR1137943,290028,Human coronavirus HKU1,4,4
ERR1137943,694003,Betacoronavirus 1,3,2
ERR1137943,2509512,Setracovirus,1,0
ERR1137943,693996,Alphacoronavirus,1,0
ERR1137943,31631,Human coronavirus OC43,1,1
ERR1137943,277944,Human coronavirus NL63,1,1
ERR1137945,693996,Alphacoronavirus,1,0
ERR1137945,2501931,Orthocoronavirinae,1,0
ERR1137945,2509480,Duvinacovirus,1,0
ERR1137945,11137,Human coronavirus 229E,1,1
ERR1137951,2509481,Embecovirus,3,0
ERR1137951,2501931,Orthocoronavirinae,3,0
ERR1137951,694002,Betacoronavirus,3,0
ERR1137951,290028,Human coronavirus HKU1,2,2
ERR1137951,694003,Betacoronavirus 1,1,1
ERR1137955,2501931,Orthocoronavirinae,1,0
ERR1137955,694002,Betacoronavirus,1,0
ERR1137955,2509481,Embecovirus,1,0
ERR1137955,290028,Human coronavirus HKU1,1,1
ERR1137961,2501931,Orthocoronavirinae,61,3
ERR1137961,694002,Betacoronavirus,43,0
ERR1137961,2509481,Embecovirus,43,0
ERR1137961,290028,Human coronavirus HKU1,25,25
ERR1137961,694003,Betacoronavirus 1,18,9
ERR1137961,693996,Alphacoronavirus,15,0
ERR1137961,2509480,Duvinacovirus,12,1
ERR1137961,11137,Human coronavirus 229E,11,11
ERR1137961,31631,Human coronavirus OC43,9,9
ERR1137961,2509512,Setracovirus,3,0
ERR1137961,277944,Human coronavirus NL63,3,3
ERR1137962,2501931,Orthocoronavirinae,10,0
ERR1137962,2509481,Embecovirus,7,0
ERR1137962,694002,Betacoronavirus,7,0
ERR1137962,290028,Human coronavirus HKU1,4,4
ERR1137962,693996,Alphacoronavirus,3,0
ERR1137962,694003,Betacoronavirus 1,3,3
ERR1137962,2509512,Setracovirus,2,0
ERR1137962,277944,Human coronavirus NL63,2,2
ERR1137962,2509480,Duvinacovirus,1,0
ERR1137962,11137,Human coronavirus 229E,1,1
ERR1137964,2501931,Orthocoronavirinae,8,0
ERR1137964,2509481,Embecovirus,4,0
ERR1137964,2509480,Duvinacovirus,4,0
ERR1137964,694002,Betacoronavirus,4,0
ERR1137964,693996,Alphacoronavirus,4,0
ERR1137964,11137,Human coronavirus 229E,4,4
ERR1137964,290028,Human coronavirus HKU1,3,3
ERR1137964,694003,Betacoronavirus 1,1,0
ERR1137964,31631,Human coronavirus OC43,1,1
ERR1137965,2501931,Orthocoronavirinae,5,0
ERR1137965,2509481,Embecovirus,3,0
ERR1137965,694002,Betacoronavirus,3,0
ERR1137965,693996,Alphacoronavirus,2,0
ERR1137965,2509480,Duvinacovirus,2,0
ERR1137965,11137,Human coronavirus 229E,2,2
ERR1137965,290028,Human coronavirus HKU1,2,2
ERR1137965,694003,Betacoronavirus 1,1,1
ERR1137971,2501931,Orthocoronavirinae,8,1
ERR1137971,694002,Betacoronavirus,4,0
ERR1137971,2509481,Embecovirus,4,0
ERR1137971,2509512,Setracovirus,3,0
ERR1137971,693996,Alphacoronavirus,3,0
ERR1137971,290028,Human coronavirus HKU1,3,3
ERR1137971,277944,Human coronavirus NL63,3,3
ERR1137971,694003,Betacoronavirus 1,1,1
ERR1137972,2501931,Orthocoronavirinae,17,0
ERR1137972,694002,Betacoronavirus,11,0
ERR1137972,2509481,Embecovirus,11,0
ERR1137972,290028,Human coronavirus HKU1,7,7
ERR1137972,693996,Alphacoronavirus,6,0
ERR1137972,694003,Betacoronavirus 1,4,3
ERR1137972,2509512,Setracovirus,3,0
ERR1137972,2509480,Duvinacovirus,3,0
ERR1137972,277944,Human coronavirus NL63,3,3
ERR1137972,11137,Human coronavirus 229E,3,3
ERR1137972,31631,Human coronavirus OC43,1,1
ERR1137974,2501931,Orthocoronavirinae,106,6
ERR1137974,2509481,Embecovirus,69,0
ERR1137974,694002,Betacoronavirus,69,0
ERR1137974,290028,Human coronavirus HKU1,42,42
ERR1137974,693996,Alphacoronavirus,31,0
ERR1137974,694003,Betacoronavirus 1,27,16
ERR1137974,2509480,Duvinacovirus,21,1
ERR1137974,11137,Human coronavirus 229E,20,20
ERR1137974,31631,Human coronavirus OC43,11,11
ERR1137974,2509512,Setracovirus,10,0
ERR1137974,277944,Human coronavirus NL63,10,10
ERR1137976,2501931,Orthocoronavirinae,5,0
ERR1137976,693996,Alphacoronavirus,3,0
ERR1137976,2509512,Setracovirus,3,0
ERR1137976,277944,Human coronavirus NL63,3,3
ERR1137976,694002,Betacoronavirus,2,0
ERR1137976,2509481,Embecovirus,2,0
ERR1137976,290028,Human coronavirus HKU1,1,1
ERR1137976,694003,Betacoronavirus 1,1,1
ERR1137978,2501931,Orthocoronavirinae,14,0
ERR1137978,2509481,Embecovirus,9,0
ERR1137978,694002,Betacoronavirus,9,0
ERR1137978,290028,Human coronavirus HKU1,7,7
ERR1137978,693996,Alphacoronavirus,5,0
ERR1137978,2509480,Duvinacovirus,3,0
ERR1137978,11137,Human coronavirus 229E,3,3
ERR1137978,2509512,Setracovirus,2,0
ERR1137978,694003,Betacoronavirus 1,2,2
ERR1137978,277944,Human coronavirus NL63,2,2
ERR1137981,694002,Betacoronavirus,2,0
ERR1137981,2509481,Embecovirus,2,0
ERR1137981,2501931,Orthocoronavirinae,2,0
ERR1137981,290028,Human coronavirus HKU1,2,2
ERR1137982,2501931,Orthocoronavirinae,56,1
ERR1137982,694002,Betacoronavirus,38,1
ERR1137982,2509481,Embecovirus,37,1
ERR1137982,290028,Human coronavirus HKU1,21,21
ERR1137982,693996,Alphacoronavirus,17,0
ERR1137982,694003,Betacoronavirus 1,15,12
ERR1137982,2509480,Duvinacovirus,10,0
ERR1137982,11137,Human coronavirus 229E,10,10
ERR1137982,2509512,Setracovirus,7,0
ERR1137982,277944,Human coronavirus NL63,7,7
ERR1137982,31631,Human coronavirus OC43,3,3
ERR1137984,2501931,Orthocoronavirinae,223,9
ERR1137984,2509481,Embecovirus,147,0
ERR1137984,694002,Betacoronavirus,147,0
ERR1137984,290028,Human coronavirus HKU1,92,92
ERR1137984,693996,Alphacoronavirus,67,0
ERR1137984,694003,Betacoronavirus 1,55,35
ERR1137984,2509480,Duvinacovirus,41,5
ERR1137984,11137,Human coronavirus 229E,36,36
ERR1137984,2509512,Setracovirus,26,0
ERR1137984,277944,Human coronavirus NL63,26,26
ERR1137984,31631,Human coronavirus OC43,20,20
ERR1137985,2501931,Orthocoronavirinae,53,4
ERR1137985,694002,Betacoronavirus,33,0
ERR1137985,2509481,Embecovirus,33,0
ERR1137985,290028,Human coronavirus HKU1,19,19
ERR1137985,693996,Alphacoronavirus,16,0
ERR1137985,694003,Betacoronavirus 1,14,6
ERR1137985,2509512,Setracovirus,9,0
ERR1137985,277944,Human coronavirus NL63,9,9
ERR1137985,31631,Human coronavirus OC43,8,8
ERR1137985,2509480,Duvinacovirus,7,0
ERR1137985,11137,Human coronavirus 229E,7,7
ERR1137988,2501931,Orthocoronavirinae,3,1
ERR1137988,694002,Betacoronavirus,2,0
ERR1137988,2509481,Embecovirus,2,0
ERR1137988,694003,Betacoronavirus 1,1,1
ERR1137988,290028,Human coronavirus HKU1,1,1
ERR1137989,2501931,Orthocoronavirinae,21,3
ERR1137989,694002,Betacoronavirus,9,0
ERR1137989,693996,Alphacoronavirus,9,0
ERR1137989,2509481,Embecovirus,9,0
ERR1137989,290028,Human coronavirus HKU1,7,7
ERR1137989,2509480,Duvinacovirus,5,0
ERR1137989,11137,Human coronavirus 229E,5,5
ERR1137989,2509512,Setracovirus,4,0
ERR1137989,277944,Human coronavirus NL63,4,4
ERR1137989,694003,Betacoronavirus 1,2,1
ERR1137989,2664420,unclassified Coronavirinae,1,0
